host_id,host_name,listings_count,listing_id
6454374,Paola,1.0,25791615
193425934,Affitta Camere,1.0,25792160
193816784,Emiliano,1.0,25792224
193836592,Giuseppe,5.0,25793368
161977350,Marina,4.0,25794644
35966817,Silvia,1.0,25798295
193865592,B&B Domus Caracalla,1.0,25800059
193914312,Eleonora,1.0,25805373
173912176,Paolo,2.0,25806811
193424138,Lena,4.0,25822606
868477,Luigi,8.0,25824433
124201314,Roma,3.0,25825959
1783943,Letizia,6.0,25826310
152482915,Antonella,1.0,25829089
158012076,Martina,1.0,25830977
7964455,Fatih,6.0,25831019
15640070,Marco E Stefania,3.0,25831423
194095993,Gianluca & Pat,1.0,25832079
194103312,Belkys Amalia,1.0,25833064
194103456,Fabio Massimo,1.0,25833170
8024792,Caterina&Paolo,3.0,25834233
23532561,IFlat,175.0,25838827
23532561,IFlat,175.0,25839979
188822602,Giulia,1.0,25852156
193919791,Edoardo,3.0,25853159
187252763,Catalin,3.0,25855455
5822858,Serena,1.0,25858341
16611461,Youcomehere,23.0,25859034
6766113,Federico,14.0,25860349
5015050,Pietro,1.0,25861156
74093811,Pierandrea,5.0,25863579
194320030,Giampiero,1.0,25864109
30550538,Eleonora,1.0,25875471
42467986,Angelo & Pamela,4.0,25877925
133934529,Carlo,2.0,25879533
194490806,Giovanni,1.0,25884301
4425930,Giacomo,3.0,25887796
194546859,Keila,1.0,25890802
193506347,Loriana,1.0,25896452
194515118,Manuela,1.0,25898408
194623316,Alessandro,1.0,25898762
194648492,Giuseppe,2.0,25902162
127325702,Banafsheh,2.0,25902448
175809286,Martin,2.0,25908805
94681222,Francesco,2.0,25915526
163537356,Marco,1.0,25926394
194900456,RomeApartments,3.0,25930118
57568166,Gianmarco,15.0,25930243
194931175,Salvatore,1.0,25934118
115219704,Karine,3.0,25937205
23532561,IFlat,175.0,25940688
102079563,Benedetta,1.0,25940904
57390673,Elisabetta,2.0,25942866
20076572,Gianmaria,1.0,25943183
79332573,Anna,3.0,25956041
105902249,Giovanni,3.0,25957337
195118798,Valerio,1.0,25957461
138656516,Stefano,2.0,25961354
49693852,Reza,1.0,25962190
107140245,Giorgio,6.0,25965185
195151353,Lorenzo,1.0,25965861
5387353,Valeria,1.0,25966558
192705746,Costanza,1.0,25966597
193836592,Giuseppe,5.0,25969564
58804323,Antonio,5.0,25976384
194940775,Dani,1.0,25985788
34440455,Emanuela,1.0,25987583
189881760,Manuela,4.0,25988536
195346559,Elisabetta,1.0,25988903
61266456,Savoia,1.0,25991826
193836592,Giuseppe,5.0,25997439
123884273,Emanuele,4.0,25999731
193919791,Edoardo,3.0,26002069
123884273,Emanuele,4.0,26002164
193919791,Edoardo,3.0,26002390
123884273,Emanuele,4.0,26003608
175262056,Fabio,1.0,26004662
25935752,Renting,6.0,26016939
183267665,Serena,3.0,26020505
276063,Guglielmo,21.0,26020653
195570780,Mario,1.0,26021392
74093811,Pierandrea,5.0,26021982
74093811,Pierandrea,5.0,26022870
74093811,Pierandrea,5.0,26023189
74093811,Pierandrea,5.0,26023438
192614346,Antonio,1.0,26024123
195595092,Valerio,1.0,26025601
42974705,Fiorella,1.0,26029887
7964455,Fatih,6.0,26032049
8757681,Roger & Team,18.0,26032358
195170620,Agnese,1.0,26036414
195677793,Liliana,4.0,26036819
178382074,Marta,2.0,26045520
194900456,RomeApartments,3.0,26049055
194900456,RomeApartments,3.0,26049512
1369759,Angelo,29.0,26053791
162347026,Alessandra,20.0,26053994
12464901,Daniele,5.0,26054257
1369759,Angelo,29.0,26054653
172378976,Francesco,2.0,26055515
194319658,Alessandro,1.0,26056201
123884273,Emanuele,4.0,26056743
138155473,Alessandra E Ilaria,3.0,26058876
195836473,Laura,1.0,26058959
194961861,Maddalena,1.0,26068712
13862732,Enrico,1.0,26069841
193836592,Giuseppe,5.0,26070506
193836592,Giuseppe,5.0,26070648
195545694,Walter,1.0,26073517
9629014,Micky,2.0,26076995
196006169,Federica,3.0,26079496
19283795,Andrea,1.0,26081918
145184809,Lidia,1.0,26090340
19894285,Paola,1.0,26095598
76052176,Giorgio,1.0,26095779
196173544,Alessandro,3.0,26099336
78491750,Rima,3.0,26117421
196336353,Gabriella,1.0,26122650
196370977,Sara,1.0,26124416
69525114,Alice,5.0,26127660
59570177,Salvatore,2.0,26130671
196006169,Federica,3.0,26130961
104260308,Noi,3.0,26131631
196426658,Fabio,1.0,26131769
69525114,Alice,5.0,26132772
123582300,Cristina,1.0,26140842
183323456,Stefano,4.0,26142222
31921591,Lorenzo,1.0,26144906
42583400,Antonio,1.0,26145654
124407266,Anna,1.0,26145778
196532620,Flavia,1.0,26146601
3134996,Francesca,8.0,26146615
196552106,Mirella,5.0,26148680
195677793,Liliana,4.0,26148715
196173544,Alessandro,3.0,26149832
3862357,Stefano,11.0,26151055
58023440,Andrea,3.0,26151625
1369759,Angelo,29.0,26152534
196571710,Massimiliano,1.0,26152787
156312379,Arte Apartments 2,3.0,26152848
13195,Simon,2.0,26153046
196173544,Alessandro,3.0,26153418
195677793,Liliana,4.0,26155501
196593880,David,2.0,26155683
130020536,Pietro,2.0,26157775
191340496,Laura,1.0,26159053
3862357,Stefano,11.0,26170814
183323456,Stefano,4.0,26172734
183323456,Stefano,4.0,26173555
183323456,Stefano,4.0,26175451
195677793,Liliana,4.0,26180299
196775325,Giuseppe,2.0,26180626
196783108,Elvira,2.0,26181504
196783108,Elvira,2.0,26186491
36591128,Costanza,1.0,26187971
196593880,David,2.0,26190618
143677997,Nadia,1.0,26192563
196362688,Andrea,1.0,26195032
196963160,Massimiliano,1.0,26205631
3862357,Stefano,11.0,26206356
40659325,Momo,12.0,26207945
63218811,Valeria,1.0,26211619
193595098,Jukebox & Rooms,5.0,26213991
193595098,Jukebox & Rooms,5.0,26214170
196006169,Federica,3.0,26214389
3591944,Giuliano,5.0,26214842
193595098,Jukebox & Rooms,5.0,26215446
193595098,Jukebox & Rooms,5.0,26215553
3508565,G,4.0,26216561
197038219,Fabio,1.0,26217443
18731864,Paolo,4.0,26224315
197127767,Doina,1.0,26230555
84433378,Fabrizio,12.0,26241797
197263278,Marco,1.0,26246705
1524744,Claudia,3.0,26247592
197285575,Franziska,2.0,26248561
5265232,Daniela & Friends,18.0,26248617
159181327,Manuela & Nerina,1.0,26252931
38103463,H�l�ne,2.0,26253520
158266017,Anna,1.0,26254159
17230120,Elisabetta,9.0,26255834
57219225,Polash,5.0,26256702
16321262,Giorgia,1.0,26260318
18092316,Sonja,1.0,26263974
5265232,Daniela & Friends,18.0,26273721
2301589,Vico Tourism,9.0,26274223
197476089,Bianca,1.0,26275147
510224,Evan,2.0,26293171
5265232,Daniela & Friends,18.0,26293374
103488090,Tamara,4.0,26301642
132749867,Andrea,3.0,26309845
36437571,Anna Maria,1.0,26310171
197851098,Brigitta,1.0,26311760
193712505,Davide,3.0,26313523
197915673,Francesco,1.0,26318511
18885538,Gianluca,1.0,26319797
78491750,Rima,3.0,26322146
6329647,Luisa&Michela,1.0,26322511
57652983,Leonardo,2.0,26324924
8866803,Erika,7.0,26328192
6624403,Raz,1.0,26332002
6199820,Ingeborg,1.0,26346959
168683490,Roberto,5.0,26355930
191025988,Silvia,1.0,26357400
198234560,Simone E Mara,1.0,26360585
77504062,Lorenzo,3.0,26360950
77504062,Lorenzo,3.0,26362332
183961335,Emiliano,1.0,26362854
77504062,Lorenzo,3.0,26362946
23292294,Barbara,3.0,26371752
198357661,Maurizio,1.0,26377940
198370976,Federica,1.0,26380141
196335181,Giovanni,1.0,26380338
94907986,ColosseoGardens,26.0,26383013
94907986,ColosseoGardens,26.0,26383022
94907986,ColosseoGardens,26.0,26383028
94907986,ColosseoGardens,26.0,26383030
94907986,ColosseoGardens,26.0,26383034
42286113,Felice,1.0,26383501
5966192,Giulia,1.0,26383840
105677155,Butterfly House Holiday,2.0,26385229
146741936,Riccardo,2.0,26387335
103488090,Tamara,4.0,26391118
24790807,Valentina,1.0,26391133
103488090,Tamara,4.0,26391455
142374062,Donatella,3.0,26391680
606542,Valentina,2.0,26407465
2315268,Alessandra,18.0,26408382
198597238,Christian E Veronika,1.0,26412766
198605283,Massimiliano,1.0,26413139
185524373,Paola,1.0,26431625
198780541,Maria,3.0,26435467
198157327,Claudia,1.0,26441063
37886229,Emanuele,1.0,26441722
184352369,Marco,7.0,26444801
198960749,Mirca,2.0,26458115
198880137,Daniele,11.0,26460521
nan,nan,nan,26464859
Enrico,nan,316.0,"Metro B1 - 50 mq - 4 pers"""
32120137,Andrea,6.0,26466149
nan,nan,nan,26466515
Teresa,nan,364.0,"Room"""
122832802,Rosa,1.0,26471801
189979536,Akter,7.0,26473445
163045613,Filippo,3.0,26477992
171246686,T,2.0,26481673
35955623,Antonio & Valentina,5.0,26485946
199204380,Stefano,1.0,26488213
35847840,Renato,9.0,26493065
199357424,Enrico,2.0,26506600
199393994,Silvio,3.0,26512074
43666664,Francesca,3.0,26513590
75351040,Ilaria,1.0,26513676
199419603,Jiajia,1.0,26514514
199393994,Silvio,3.0,26515327
62485324,Fiore,1.0,26515636
199393994,Silvio,3.0,26515961
199448847,Alfredo,1.0,26521657
199514879,Massimo,1.0,26527463
68608583,Giuseppe,1.0,26529655
70327830,Luca,3.0,26530245
89662255,James,2.0,26541182
34412337,Eil�,1.0,26543206
137328909,Roberto,7.0,26552256
6519534,Alessia & Daniele,25.0,26554846
199135848,Francesca,1.0,26555445
65608253,Parisa,8.0,26559520
100937946,Annibale,1.0,26563276
199744191,Bella,1.0,26563757
75564543,Giorgia,1.0,26568561
121193271,Davide,2.0,26580699
36608962,Federica,6.0,26583202
199357424,Enrico,2.0,26584155
193712505,Davide,3.0,26585497
158594922,Alessandro,3.0,26585661
nan,nan,nan,"CIU: BBN-002910-6"""
38566747,Isabella,1.0,26588100
106936407,Luca,1.0,26588897
198795685,Steffy George,5.0,26591060
198795685,Steffy George,5.0,26591115
198795685,Steffy George,5.0,26591199
198795685,Steffy George,5.0,26591285
318301,Andrea,3.0,26591575
102145155,Saeid,1.0,26591930
39858971,Miki,1.0,26594784
25189314,Sara,1.0,26595607
199179143,Paola,1.0,26596427
199968544,Andrea,1.0,26596992
200031149,Raiane,2.0,26605769
5495419,Stella,2.0,26606128
200098332,Andrea,1.0,26615841
200128263,Simone,5.0,26620868
199133222,Fulvia,1.0,26621726
200214477,Nica,2.0,26634681
65180597,Anna,1.0,26646634
198795685,Steffy George,5.0,26653189
178445688,Gian Luigi,1.0,26655710
16957379,Pier Dante Filippo,5.0,26657620
8866803,Erika,7.0,26660221
16826892,Michela&Vittorio,1.0,26660744
198984579,Yago,1.0,26660747
46522042,Adriano,5.0,26675591
6871515,Tiziana,1.0,26675791
193712505,Davide,3.0,26676213
43358169,Valentina,5.0,26678682
43358169,Valentina,5.0,26680255
14328597,Diana,2.0,26683964
762879,Roberta,1.0,26684536
200619335,Francesca,1.0,26686254
145478477,Stefano,1.0,26695802
200725870,Paola,2.0,26696467
1640851,Perla,5.0,26699959
3898599,Sara,6.0,26701502
2711762,Michele,4.0,26702020
14624521,Clelia,2.0,26703243
200797754,Ludovica,1.0,26705768
57128440,Tommaso,3.0,26708278
40778072,Giancarlo,5.0,26709295
190477409,Luisa,1.0,26712983
470889,Federica,6.0,26715087
96122546,CleanBnB Team,111.0,26725836
107140245,Giorgio,6.0,26727206
14377295,David,2.0,26727302
196510365,Simone E Maria Grazia,1.0,26727746
6235444,Giuseppe,15.0,26727876
200993441,Fabio,1.0,26729987
57128440,Tommaso,3.0,26736719
200593407,Matias,11.0,26738761
8866803,Erika,7.0,26740047
201079412,Alessandro,1.0,26741767
201194028,Eleonora,1.0,26755359
201214620,Giuseppe,1.0,26757975
3117292,Dario,2.0,26758398
201235872,Cinzia,1.0,26763286
8866803,Erika,7.0,26768242
201276864,Alessio,1.0,26768415
5366769,Francesco,2.0,26768815
8866803,Erika,7.0,26773305
8866803,Erika,7.0,26775692
201341490,Sebastian,1.0,26776432
118171064,Piera,1.0,26778837
nan,nan,nan,26781219
Marina,nan,0.0,"Beachfront near train to Rome"""
6022444,Valerio,2.0,26798877
201519416,Livia,1.0,26799370
201555323,Saule,1.0,26804388
201559703,Mehdi,4.0,26805197
18656780,Federico,1.0,26805802
201559703,Mehdi,4.0,26806138
201572528,Marco,2.0,26806471
201559703,Mehdi,4.0,26806879
193660913,Alessandro,3.0,26807026
6582261,Giovanni,7.0,26807197
24059565,Fabrizio,9.0,26811005
15640070,Marco E Stefania,3.0,26822351
8285113,Giovanni,2.0,26823474
53674823,Daniele,1.0,26831147
196748735,Federica,1.0,26833005
41629859,Eddy,1.0,26834061
193660913,Alessandro,3.0,26834622
86860188,Giuseppe,2.0,26838785
52158309,Lorenzo,16.0,26838789
87531630,Mannicci,1.0,26844163
201893105,Jacopo,7.0,26845927
201893105,Jacopo,7.0,26846447
2023070,Monica,18.0,26860606
200031149,Raiane,2.0,26874532
202203119,Cesar,2.0,26882240
31707718,Francesco,2.0,26886792
1760326,Antonio,8.0,26886907
202245890,RomANTea B&B,4.0,26887367
9371963,Emanuele,1.0,26889193
7198615,Simona,2.0,26889209
18244054,Alessandro,1.0,26891270
202442536,Claudio,3.0,26908036
200593407,Matias,11.0,26908573
200593407,Matias,11.0,26908937
200593407,Matias,11.0,26909116
200593407,Matias,11.0,26909226
44273425,Ginevra,1.0,26909235
93200216,Fabio,3.0,26909350
200593407,Matias,11.0,26909402
130119747,Claudia,2.0,26916849
599925,Simone,1.0,26918463
143861066,A Casa,1.0,26933512
125705388,Emanuela,1.0,26935065
202688827,Luca,1.0,26938261
7421266,Irene,1.0,26939425
202711460,Luigi Ferdinando,1.0,26941642
202721979,Marco,5.0,26942768
8866803,Erika,7.0,26942771
145275257,Maurizio E Angela,2.0,26948374
170222183,Belen Alexandra,1.0,26950918
38765634,Alex,3.0,26954060
134617608,Andrea,2.0,26959471
202899359,Enzo,1.0,26963590
4081523,Valentina,7.0,26966891
202916839,Roberta,1.0,26967567
202245890,RomANTea B&B,4.0,26969255
202245890,RomANTea B&B,4.0,26970343
200128263,Simone,5.0,26973991
4973774,Chiara,1.0,26974856
203004323,Nadia,1.0,26981936
1598397,Sara,6.0,26983765
202245890,RomANTea B&B,4.0,26984608
202973953,Maria Lisa,2.0,26984844
184761964,Stefano,1.0,26985342
118072951,Lucia,5.0,26985423
22526752,Andrea,2.0,26986235
24435008,Rocco,1.0,26987563
189979536,Akter,7.0,26991486
189979536,Akter,7.0,26991602
189979536,Akter,7.0,26991709
189979536,Akter,7.0,26991778
175093164,Pasquale,1.0,26992811
196366749,Valeria,1.0,26993192
21185640,Danilo,2.0,26994582
202583596,Sergio,1.0,26995144
114445236,Gabriele,5.0,26995300
97884067,Alberto,1.0,27007847
1138475,Pier Paolo,9.0,27011628
203259723,Alessandra,1.0,27016264
203272804,Angela,4.0,27017573
51409441,Maria Sofia,2.0,27021122
1764914,Marzia,25.0,27022522
76301953,Francesca Romana,3.0,27023028
14503680,Vanessa,4.0,27028168
175696928,Giovanna,1.0,27029116
73044549,Giorgio,3.0,27039779
2405376,Lorenzo,56.0,27042706
23446740,Mattia,6.0,27043931
203515589,Enea Leda,1.0,27048451
7799399,Andrea,1.0,27048839
21272873,Andrea,2.0,27049446
56334287,Dg,4.0,27051134
11105887,Silvio,3.0,27054114
56334287,Dg,4.0,27054952
203674658,Anna Rita,4.0,27066467
51866904,Ivan,2.0,27068182
200214477,Nica,2.0,27072036
203708807,Massimo,3.0,27072109
183267665,Serena,3.0,27075001
131801078,Jacopo,2.0,27078631
203756389,Adriano,3.0,27078768
203757390,Casa A Roma,8.0,27079425
203448751,Alessia,1.0,27079529
203765827,Aldo,1.0,27080233
20398714,Enrica,2.0,27081359
9503467,Sebastian,1.0,27081697
203782820,Cinzia,1.0,27082145
203791196,Ulrik,1.0,27082919
203757390,Casa A Roma,8.0,27085461
201893105,Jacopo,7.0,27086605
195633604,Francesco,1.0,27088108
183267665,Serena,3.0,27096380
600900,Ilaria,1.0,27099989
19629463,Cinzia,11.0,27105747
42488781,Giorgio,4.0,27109814
166237745,Alex,8.0,27110156
204158943,Takashi Fabian,1.0,27122171
104660799,Gio,3.0,27128951
19057160,Ferdinando,1.0,27136042
112098510,Room In Rome Rent,12.0,27144731
71091138,Luca,7.0,27145568
204397400,Giuliana,1.0,27147985
204398680,Sergio,1.0,27148085
8536181,Guglielmo,3.0,27152483
204432041,Jackeline,1.0,27153133
108860516,Saverio,2.0,27153145
107140245,Giorgio,6.0,27153351
38103463,H�l�ne,2.0,27153964
26094449,Flaminia,3.0,27156272
9936644,Virginia,6.0,27156483
204477460,Marco,1.0,27158477
26094449,Flaminia,3.0,27158972
26094449,Flaminia,3.0,27159120
199446400,Sorina,3.0,27159984
204520213,Simonetta,2.0,27163979
193424138,Lena,4.0,27175625
144750987,Alessia,4.0,27176695
144750987,Alessia,4.0,27176933
193424138,Lena,4.0,27177815
20466216,Maurizio,1.0,27181648
96122546,CleanBnB Team,111.0,27182441
204675490,Maurizio,1.0,27182828
22178816,Hotel Oxford,7.0,27183952
204701854,Stefano,1.0,27185538
183572236,Daniela,5.0,27192902
66488108,Alessandro,2.0,27193985
204756208,Maria,1.0,27194056
204554119,Carla,1.0,27205018
204921892,Emilio,10.0,27210485
4514906,Marzio Federico,9.0,27215418
113963259,Gloria Maria,4.0,27217383
45592898,Carlo,6.0,27218698
204977160,Fabio,5.0,27219310
204998529,LA Casa Dell'Arte,7.0,27221122
205025561,Roberto,1.0,27224760
73137548,Antonello,1.0,27226896
18803644,Margherita,5.0,27237965
180453799,Di Giacomo,1.0,27240313
169646565,Maura,1.0,27243648
133672772,Orietta,1.0,27246594
19890661,Alessandro,1.0,27247069
131801078,Jacopo,2.0,27250506
204921892,Emilio,10.0,27252409
204921892,Emilio,10.0,27252694
204921892,Emilio,10.0,27253084
57973535,Mario,2.0,27256910
23532561,IFlat,175.0,27257717
23532561,IFlat,175.0,27258678
136555824,Silvana,1.0,27259951
66488108,Alessandro,2.0,27260902
204998529,LA Casa Dell'Arte,7.0,27271658
157028516,Simone,5.0,27275236
205468191,Alan,1.0,27275838
24362375,Nina,1.0,27282048
nan,nan,nan,27296238
Francesca,nan,191.0,"Parioli"""
205686125,Alex,1.0,27301855
88147284,Matteo,3.0,27310118
204998529,LA Casa Dell'Arte,7.0,27321745
203708807,Massimo,3.0,27323153
203708807,Massimo,3.0,27324817
33104556,Valerio,1.0,27325255
8448591,Beatrice,6.0,27330392
8448591,Beatrice,6.0,27330842
71986401,Filippo,2.0,27333896
202721979,Marco,5.0,27349088
1560802,Luigi,6.0,27352500
204977160,Fabio,5.0,27357187
7032293,Vaticanflowers,5.0,27359237
102460715,Pamino,2.0,27368439
158017911,Antonio E Eugenio,4.0,27377007
158657462,Margherita,2.0,27380521
43867175,Letizia,1.0,27381004
44587595,Alexandra,1.0,27387207
14823198,Diana,1.0,27391859
206443817,Raffaele,3.0,27393514
4630906,Andrea,6.0,27397654
206505257,Tiziana,1.0,27401812
206381989,Chiara,1.0,27408496
12315081,Cavendo,5.0,27412720
20398714,Enrica,2.0,27413786
204687122,Salah Ahmed,1.0,27415338
206653130,Luca,1.0,27422478
129850178,Fabio,1.0,27422560
22353409,Rosanna,1.0,27423637
192481843,Flavio,4.0,27429766
28079717,Alice,4.0,27445366
9291799,Gianluca,7.0,27446075
32825678,Pietro,4.0,27451588
206863833,Lorenzo E Laura,2.0,27451648
206896971,Valentina & Simonluca,1.0,27456175
206900043,Linda,1.0,27456400
183959190,Elena,4.0,27462840
54984850,Emanuele,1.0,27469761
201722053,Giorgio,1.0,27473988
186107581,Manuela,1.0,27479151
316068,Federico,42.0,27480964
207234720,Somrit,1.0,27494340
50448034,Francesco &  Katia,2.0,27498574
207285607,Sara & Serena,1.0,27498746
15851103,Valentina,1.0,27502941
14624001,Massimiliano,3.0,27503723
12176142,Alexio,2.0,27505603
196623066,Oxana,1.0,27511506
40080916,Francesco,4.0,27512542
47009455,Massimiliano,4.0,27512828
52158309,Lorenzo,16.0,27514056
52158309,Lorenzo,16.0,27515936
203757390,Casa A Roma,8.0,27516851
52158309,Lorenzo,16.0,27517372
23532561,IFlat,175.0,27518081
52158309,Lorenzo,16.0,27518789
52158309,Lorenzo,16.0,27519433
207542815,Arturo,1.0,27520247
26993977,Carlo,4.0,27520454
68189396,Maria Federica,1.0,27536270
84055901,Alessandra,1.0,27536490
8072409,Maura,1.0,27536999
207728921,FRANK  Home,8.0,27539154
207742517,Anna E Nicolina,3.0,27539189
207728921,FRANK  Home,8.0,27541796
207728921,FRANK  Home,8.0,27542504
203220186,Daniel,1.0,27543593
207801499,Riccardo,1.0,27544656
207816658,Valerio,1.0,27546043
207829180,Maria Adele,1.0,27547218
204921892,Emilio,10.0,27548023
204921892,Emilio,10.0,27548026
204921892,Emilio,10.0,27548027
21185640,Danilo,2.0,27552474
207941254,Vincenzo,1.0,27560314
42363798,Anna Giulia,2.0,27564140
207999696,Simonetta,1.0,27568285
207769463,Sonia,1.0,27568337
16218106,Ming,1.0,27570577
208017607,Alessia,1.0,27570739
208019821,Andrea,3.0,27570750
202095965,Alessandro,4.0,27590494
202210553,Marzia,1.0,27591025
200128263,Simone,5.0,27591939
207944341,Francesca,2.0,27597049
208242546,Caterina,1.0,27598135
114537719,Monica,5.0,27600400
114537719,Monica,5.0,27600559
114537719,Monica,5.0,27601161
114537719,Monica,5.0,27601185
207728921,FRANK  Home,8.0,27601488
53253691,Francesca,1.0,27603959
208430941,Annalisa,1.0,27621228
208442372,Maria,2.0,27622838
208446689,Mariangela,1.0,27623160
41170239,Home And More,18.0,27628108
142577632,Giovanni,5.0,27630261
44404584,Daniele,1.0,27630810
78405003,Francesco,3.0,27637916
208615400,Giuseppe,1.0,27644026
192093266,Dalila,1.0,27649717
24013506,Rosaria,2.0,27650314
3591944,Giuliano,5.0,27652869
208708534,Marco,1.0,27655765
208801957,Diana,1.0,27665684
10905607,Loredana,1.0,27665696
37698058,Valerie,3.0,27671805
30988739,Jokesh,2.0,27674483
208888363,Irene,1.0,27675712
208019821,Andrea,3.0,27676379
208019821,Andrea,3.0,27676570
130020536,Pietro,2.0,27677538
19178087,R & B,22.0,27684897
148507711,Emiliano,1.0,27688247
187845288,MyApARTsuite,11.0,27688974
29272141,Annalisa,1.0,27698003
16206972,Sentiljano,1.0,27698402
17556618,Silvana E Fabio,1.0,27700649
1899369,Tommaso,1.0,27709522
62938883,Fabio,1.0,27716339
13766340,Andreas,34.0,27716676
159442422,Celia Regina,1.0,27730263
22414549,Delia,1.0,27737244
209479096,Marica,1.0,27747249
46522042,Adriano,5.0,27749471
46522042,Adriano,5.0,27749739
46522042,Adriano,5.0,27749864
46522042,Adriano,5.0,27749994
171033004,Agus,1.0,27752368
209536496,Fabrizio,1.0,27753465
9676183,Claudia,1.0,27756957
34443749,Francesca,1.0,27782134
56952186,Isacco,8.0,27795960
60180435,Gian Luca,3.0,27796899
14048165,Edgard,5.0,27802910
4630906,Andrea,6.0,27806452
476671,Angelo,6.0,27816462
210067219,Sergio Andrea,1.0,27817925
209450892,Casa Proto Srls,5.0,27822535
36142181,Mariangela,1.0,27828729
202095965,Alessandro,4.0,27831523
202095965,Alessandro,4.0,27832580
14624001,Massimiliano,3.0,27833347
99174945,Maria Mirella,1.0,27838647
202834084,Emanuela,1.0,27843336
199623732,Daniele,2.0,27843937
9549387,Emanuele,19.0,27846510
667051,Doralice,2.0,27846930
210334726,Piermatteo,2.0,27850637
5057315,Silvia,1.0,27873047
19178087,R & B,22.0,27881958
19426269,Orfeo,2.0,27883451
210779166,Mario Valerio,7.0,27903183
210873391,Salvatore,1.0,27915366
210877662,Marco,2.0,27915974
210878975,Amedeo,1.0,27916258
210877662,Marco,2.0,27917161
206863833,Lorenzo E Laura,2.0,27917907
82266287,Aurora,1.0,27918033
210914201,Giuseppe,2.0,27921658
43416273,Mauro,2.0,27922068
40659325,Momo,12.0,27922990
183959190,Elena,4.0,27925727
18959617,Monica,4.0,27930399
211079294,Daniela,1.0,27943196
211098512,Luciano,4.0,27946652
23532561,IFlat,175.0,27947262
207728921,FRANK  Home,8.0,27950973
126463018,Chiara,7.0,27962226
126463018,Chiara,7.0,27962803
12790054,Matteo,10.0,27965136
12790054,Matteo,10.0,27966573
205264936,Masoumeh,2.0,27971795
3656907,Barbara,2.0,27973908
13367626,Stefano,2.0,27977311
93362164,Daniel,1.0,27979806
211318598,Martoglio5,1.0,27980048
207742517,Anna E Nicolina,3.0,27981376
205264936,Masoumeh,2.0,27982244
40604530,Sara,4.0,27983125
211354217,Daniele,5.0,27984259
8024792,Caterina&Paolo,3.0,27988453
211458740,Barbara,1.0,27998424
103812030,Incentrum,14.0,28001084
103812030,Incentrum,14.0,28001547
103812030,Incentrum,14.0,28001979
207742517,Anna E Nicolina,3.0,28004391
211506822,Damiano,1.0,28004416
18057871,Viola,2.0,28004508
23295015,Paolo & Daniele,7.0,28007648
3146253,Eva,5.0,28008527
210334726,Piermatteo,2.0,28014355
211596458,Massimo,1.0,28014880
38458745,Emiliano,2.0,28018676
20350750,Giorgio,1.0,28037925
56581119,Carlo,6.0,28038749
211800921,Antonio,1.0,28040188
94136224,Alessandro,2.0,28043065
23446740,Mattia,6.0,28043362
211829761,Enrico,1.0,28043451
35453849,Marco,1.0,28044785
28850659,Serge,2.0,28046043
44252414,Sanya,1.0,28046429
150254363,Gianni,1.0,28050048
211984457,Ilaria,1.0,28061366
43708551,Gabriela,8.0,28063622
103304350,Luigi,1.0,28064081
198167863,Matteo,1.0,28066692
212025158,Stefano,1.0,28067848
102957696,Roberta,1.0,28071644
25126238,Edoardo,1.0,28071946
206380158,Weekey Rentals,26.0,28074298
206380158,Weekey Rentals,26.0,28074299
206380158,Weekey Rentals,26.0,28074302
206380158,Weekey Rentals,26.0,28074306
206380158,Weekey Rentals,26.0,28074308
206380158,Weekey Rentals,26.0,28074311
206380158,Weekey Rentals,26.0,28074316
206380158,Weekey Rentals,26.0,28074320
206380158,Weekey Rentals,26.0,28074322
206380158,Weekey Rentals,26.0,28074324
206380158,Weekey Rentals,26.0,28074325
206380158,Weekey Rentals,26.0,28074331
206380158,Weekey Rentals,26.0,28074332
206380158,Weekey Rentals,26.0,28074338
206380158,Weekey Rentals,26.0,28074340
206380158,Weekey Rentals,26.0,28074341
206380158,Weekey Rentals,26.0,28074343
206380158,Weekey Rentals,26.0,28074344
206380158,Weekey Rentals,26.0,28074345
30988739,Jokesh,2.0,28080369
56581119,Carlo,6.0,28088071
7855253,Stefano,1.0,28091107
180149142,Morena,1.0,28091179
83775672,Federica,1.0,28091253
65608253,Parisa,8.0,28093601
212216798,Giovanni,3.0,28094199
212221421,Greta,2.0,28094608
212191736,Francesca,1.0,28095295
212236148,Andrea,1.0,28096740
118055551,Max,1.0,28099301
212221421,Greta,2.0,28100875
187320979,Giuseppe,2.0,28106322
99009849,Andrei,3.0,28122350
99890007,Daniele,1.0,28123178
212452062,Michela,1.0,28127104
212467155,Fabio,1.0,28128726
202095965,Alessandro,4.0,28142362
212586579,Franco,1.0,28144076
187116453,Cinzia,2.0,28144791
204921892,Emilio,10.0,28145672
204921892,Emilio,10.0,28145710
212596813,Maria Fiorella,1.0,28145919
149080016,Mascherino,2.0,28149897
212626861,Rossana,2.0,28150581
161932175,Renata,2.0,28157109
166975297,Alessandro,4.0,28169886
20876362,Chiara,1.0,28172963
187116453,Cinzia,2.0,28173275
211098512,Luciano,4.0,28173488
99009849,Andrei,3.0,28173956
211098512,Luciano,4.0,28175145
211098512,Luciano,4.0,28175809
212824512,Fabrizio,1.0,28178097
105064425,Francesco,1.0,28178208
83477354,Antonio,1.0,28178390
7303902,Silvia,1.0,28181922
46544708,Federico,3.0,28191994
206443817,Raffaele,3.0,28192799
