id;name;host_id;zone_id;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;availability_365;number_of_reviews_ltm
255221;CASA BELLA 10min downtown WIFI INCLUDED LASTMINUTE;21173109;5;Entire home/apt;56;2.0;280;25/11/2021;2.36;332.0;21
255532;Camera matrimoniale con bagno interno;1343039;15;Private room;98;1.0;4;04/07/2021;0.04;168.0;1
256695;Trastevere color-suite;1350540;1;Entire home/apt;109;3.0;186;22/11/2021;1.53;265.0;2
257363;goodmorningRoma;1354345;1;Entire home/apt;70;3.0;128;30/10/2021;1.18;0.0;6
258330;Sunny with view, WiFi, A/C. Metro, Airport train.;1358462;7;Entire home/apt;60;3.0;62;15/07/2021;0.54;149.0;1
259075;City Center: Large, Chic, Modern apartment;1311777;11;Entire home/apt;186;3.0;124;06/08/2021;1.05;196.0;3
262254;Two independent and joined apartments;1374312;1;Entire home/apt;250;2.0;271;06/12/2021;2.38;121.0;18
262313;The Other Moon at Termini station;1376239;1;Private room;34;1.0;134;15/11/2021;1.11;341.0;7
262876;Ancient Trastevere rooms: THE SUITE;1379558;1;Private room;50;2.0;228;05/12/2021;1.89;26.0;18
263210;Charming Flat near St. Peter Square;1381045;11;Entire home/apt;80;3.0;322;06/03/2020;2.85;69.0;0
263658;Ancient Trastevere rooms: THE LOFT;1379558;1;Private room;60;2.0;261;05/12/2021;2.15;27.0;15
263867;Central, colorful, romantic;1384510;3;Entire home/apt;99;1.0;4;23/08/2021;0.04;361.0;1
264679;B&B Vatican, close to the Pope;1388641;11;Private room;38;1.0;154;28/11/2021;1.31;349.0;11
266296;LOVELY ACCOMMODATION CLOSE TO NAVONA SQUARE !!;1396222;1;Entire home/apt;71;3.0;137;22/11/2021;1.15;193.0;14
269143;Vatican center 8 metro of Spain;635665;1;Entire home/apt;50;7.0;79;18/10/2021;1.0;323.0;10
271728;Room in a stylish flat University distr1ct;1422027;3;Private room;30;14.0;43;29/01/2019;0.37;237.0;0
271812;Charmant apartment inCampo de Fiori;1388641;1;Entire home/apt;69;1.0;183;29/11/2021;1.53;349.0;12
272634;Sixtythree bb - double ensuite;1426840;1;Hotel room;53;3.0;6;28/07/2019;0.08;357.0;0
272905;Beautiful Highterrace ROME 1100 sft;1428175;1;Entire home/apt;149;1.0;119;08/11/2021;0.98;342.0;7
273092;Moai Home - B&B Design at Rome;1429012;3;Entire home/apt;85;1.0;4;08/04/2015;0.03;356.0;0
273201;LOVELY SUITE IN ROMA CENTER - ROMANTIC DOWNTOWN 1;322973;7;Private room;49;1.0;306;25/02/2020;2.53;365.0;0
273445;Room in a stylish flat Rome University district;1422027;3;Private room;30;84.0;26;21/12/2018;0.22;336.0;0
273971;Lovely flat Appio San Giovanni;1432794;7;Entire home/apt;39;2.0;58;11/09/2021;0.78;94.0;3
275120;Affordable Studio near Spanish Steps;1438330;1;Entire home/apt;78;2.0;21;17/05/2018;0.18;315.0;0
275260;LOVELY APARTMENT IN ROMA CENTER- ROMANTIC DOWNTOWN;322973;7;Entire home/apt;180;1.0;22;30/04/2018;0.19;351.0;0
275420;Charming Ponte Sisto's house;407513;1;Entire home/apt;100;3.0;141;22/11/2021;1.16;261.0;15
277084;Lovely B&B in lively Trastevere;1013976;1;Hotel room;57;1.0;15;04/02/2021;0.13;260.0;1
277451;Pantheon Diamond, luxury in town;1448957;1;Entire home/apt;156;3.0;203;29/11/2021;2.21;254.0;24
279604;Nice Suite Rome close to Trastevere and Vatican;1457841;12;Entire home/apt;55;3.0;95;28/10/2019;0.82;0.0;0
279715;Lovely  apt  with garden in Rome;1428175;3;Entire home/apt;90;2.0;62;15/07/2020;0.51;342.0;0
280117;Penthouse with views over Rome;1460493;13;Entire home/apt;65;5.0;15;07/11/2021;0.21;364.0;1
280198;Trastevere stylish two bedrooms apartment.;1460757;1;Entire home/apt;68;2.0;58;01/09/2021;0.48;168.0;2
281393;Il Casale dell'Ara delle Rose;1466817;15;Entire home/apt;150;5.0;7;05/08/2020;0.06;221.0;0
282037;Apartment in Campo de' Fiori, Rome;1470026;1;Entire home/apt;150;3.0;26;14/05/2019;0.22;0.0;0
282831;Appartamento al Pantheon con vista;1473615;1;Entire home/apt;203;1.0;9;19/09/2018;0.08;249.0;0
282929;Bright & cozy double room in Rome;1474010;7;Private room;27;350.0;13;06/09/2016;0.11;358.0;0
283276;attic Rome Center;1426508;1;Entire home/apt;190;3.0;10;02/11/2021;0.11;365.0;2
283620;Rome Apartment at Colosseum 3BR/2B;1477208;1;Entire home/apt;229;3.0;124;03/03/2020;1.04;264.0;0
283645;Kiara Trastevere (Luna room);1477347;1;Private room;85;2.0;47;17/10/2021;0.4;358.0;1
283699;Kiara Trastevere (Stella room);1477347;1;Private room;85;2.0;110;27/10/2021;0.94;349.0;2
283730;Kiara Trastevere (Sole room);1477347;1;Private room;69;1.0;10;22/11/2021;0.09;346.0;1
283740;NTB ROMA double room;1477779;1;Private room;148;1.0;32;25/08/2019;0.41;342.0;0
285564;Ripa Terrace Flat in Trastevere;1486126;1;Entire home/apt;140;3.0;87;23/11/2021;0.72;221.0;11
286890;2 passi da...è il Bed and Breakfast;475065;15;Private room;50;3.0;4;13/02/2019;0.05;189.0;0
286891;2 passi da...è il Bed and Breakfast;475065;15;Private room;60;2.0;4;12/09/2016;0.05;337.0;0
287297;App with terrace overlooking the Pantheon;1473615;1;Entire home/apt;159;3.0;24;20/10/2018;0.21;248.0;0
289468;Flatinrome Trastevere 6;494485;1;Entire home/apt;299;1.0;55;01/11/2021;0.53;292.0;9
289471;DormiRoma - Cedro 2 Apartment - Trastevere;77540;1;Entire home/apt;140;3.0;80;28/10/2021;0.67;273.0;3
291274;Cool, Confy & Cozy apartment near Trastevere;1509726;12;Entire home/apt;55;2.0;215;29/02/2020;1.87;214.0;0
292729;Home: Vesta Goddess of the hearth;1108471;7;Private room;31;2.0;123;04/01/2020;1.06;161.0;0
293274;Quite and sunny on the Aventine;276063;1;Entire home/apt;79;6.0;8;30/11/2019;0.07;0.0;0
295715;Next to the Vaticano, Metro, wi fi;1526907;1;Entire home/apt;100;3.0;10;22/10/2019;0.09;315.0;0
295755;B&B-Apartment in the centre of Rome - ATR-009313-4;1526961;1;Entire home/apt;70;2.0;18;08/11/2019;0.15;180.0;0
296096;Apartment Vespucci;464660;1;Entire home/apt;115;3.0;42;07/11/2021;0.46;118.0;13
297562;5 Star Luxury Apartment Margana 21;1534295;1;Entire home/apt;220;3.0;7;01/12/2015;0.06;39.0;0
298031;P&F Apartment! and you're in Piazza Navona;1536409;1;Entire home/apt;120;3.0;140;27/11/2021;1.18;351.0;5
299442;Stylish 2 bedrooms apartment near Coliseum;1543029;1;Entire home/apt;130;6.0;13;07/01/2020;0.11;266.0;0
299695;Sunny apartment, St. Peter's view, safe parking;1436998;11;Entire home/apt;64;2.0;115;22/11/2021;1.47;266.0;16
300719;CERVO BIANCO;1549119;7;Private room;55;3.0;223;04/01/2020;1.89;222.0;0
300848;Renovated Perfect Central Location;1549714;12;Entire home/apt;67;3.0;314;21/11/2021;2.76;278.0;28
302154;Rome Accommodation Colosseum;1477208;1;Entire home/apt;240;3.0;103;29/08/2021;0.92;150.0;3
302157;ELEGANT 3BR/2BATH WIFI SATELLITE TV;1477208;1;Entire home/apt;250;3.0;64;03/11/2019;0.64;249.0;0
302346;Rome Historical Center Trastevere;1557188;1;Entire home/apt;110;5.0;301;26/02/2020;2.86;2.0;0
303749;Cottage in the garden special spring time 2022;1563444;1;Entire home/apt;56;4.0;159;30/11/2021;1.5;62.0;14
304138;Vatican Garden Apartment - 1min Vatican;1561023;1;Entire home/apt;88;3.0;12;01/01/2020;0.1;0.0;0
304223;Romantic experience in historic center FAST WIFI;1560802;1;Entire home/apt;50;4.0;188;09/11/2021;1.76;235.0;2
304227;Rome by FOOT great EXPERIENCE for family/friends A;1560802;1;Entire home/apt;143;4.0;79;27/10/2021;0.85;275.0;1
304398;Sofabed in Rome with 1st  Breakfast;543054;6;Private room;50;2.0;115;12/10/2019;0.96;0.0;0
305009;aRTiSTiC VioLeT HoMy in Rione Monti with hot tub♡;1530868;1;Entire home/apt;92;1.0;175;08/11/2021;1.5;254.0;6
305081;Sant'AngeloB&B Ninni Rome Center;1569677;1;Private room;56;2.0;282;29/11/2021;2.42;352.0;18
305113;The Countess STUDIO - Rome Old Town;19993934;1;Entire home/apt;250;14.0;14;10/03/2020;0.41;157.0;0
305524;look forResidenza Piazzabologna :;1571641;3;Entire home/apt;100;3.0;28;16/10/2018;0.24;347.0;0
307429;apartment in Piazza Navona;1581685;1;Entire home/apt;70;4.0;405;24/11/2021;3.48;341.0;34
307892;Mare e città. Elegante appartamento 30 minut centr;1584300;14;Entire home/apt;80;3.0;15;31/08/2021;0.19;283.0;2
309086;RED DOUBLE ROOM WITH TERRACE;80755;1;Private room;60;2.0;6;01/01/2020;0.08;361.0;0
309098;ORANGE SINGLE  ROOM WITH TERRACE;80755;1;Private room;40;3.0;25;16/02/2020;0.32;361.0;0
309819;Spacious Principe Amedeo near Train Station &Metro;1185020;1;Entire home/apt;188;3.0;156;07/11/2021;1.31;319.0;11
314022;NiceFlatInRome Trastevere, Trilussa;1613635;1;Entire home/apt;76;3.0;104;20/10/2021;0.89;223.0;5
314594;Big and comfortable in the hart, for families.;1448957;1;Entire home/apt;125;3.0;62;09/11/2021;0.67;287.0;15
315264;Brand new apt in San Lorenzo;1623110;3;Entire home/apt;69;2.0;53;04/10/2021;0.66;316.0;1
316438;Private room w/bathroom Rainbow b&b;1598129;1;Private room;109;1.0;37;27/08/2021;0.47;351.0;11
316449;Top floor studio apt with terrace;1613635;1;Entire home/apt;90;3.0;228;08/11/2021;1.93;61.0;9
317380;Suite Luminoso Accogliente in Palazzo Storico;1629657;1;Entire home/apt;94;2.0;130;10/11/2021;1.39;298.0;13
317477;Cozy house in the heart of Rome;1629941;1;Entire home/apt;40;3.0;180;09/10/2021;1.98;38.0;2
320025;Luxury & Historic Building City Center Sea View;1640851;14;Private room;77;1.0;6;09/10/2020;0.06;273.0;0
322298;B&B Bio Organic  Roma Ginger Room;1650524;15;Private room;60;2.0;5;25/09/2019;0.05;358.0;0
322712;COLOSSEO a stone's throw from;195040;1;Entire home/apt;100;4.0;72;11/01/2020;0.7;61.0;0
323283;Cozy Room close Metro A - largo spartaco  Quadraro;1655172;7;Private room;45;3.0;36;22/10/2019;0.35;362.0;0
325252;Brand new flat in Trastevere, 4 min;1613635;12;Entire home/apt;100;3.0;35;29/09/2019;0.31;119.0;0
325961;Apartment of Charm Coliseum;206667673;1;Entire home/apt;129;2.0;33;14/10/2021;0.29;315.0;2
326062;Mecenate Holiday Apartment;1526961;1;Entire home/apt;100;2.0;14;05/09/2021;0.14;178.0;1
326361;Room of charme Rome Colosseum 2;206667673;1;Private room;59;2.0;24;09/05/2017;0.2;319.0;0
326403;VILLA PAMPHILI-VATICAN-TRASTEVERE;349051518;12;Entire home/apt;70;2.0;60;21/08/2021;0.52;186.0;1
326494;Room of charme Rome Colosseum 1;206667673;1;Private room;69;2.0;21;15/09/2018;0.18;313.0;0
326537;Room of charme Rome Colosseum 3;206667673;1;Private room;49;2.0;94;04/10/2021;0.8;327.0;6
326623;Fori Romani;1670144;1;Entire home/apt;31;2.0;431;16/09/2021;3.7;263.0;10
329492;Standard Double room;1384510;3;Private room;44;2.0;9;07/12/2021;0.28;327.0;7
329494;Superior Room with private bathroom;1384510;3;Hotel room;54;1.0;4;15/02/2020;0.05;320.0;0
329551;Standard room with external bathroom;1384510;3;Hotel room;49;1.0;1;12/05/2015;0.01;328.0;0
329604;17th Century Meets Modern Luxury in a Bright Flat;1682843;1;Entire home/apt;140;3.0;213;20/01/2019;1.81;0.0;0
329646;Standard Double Room;1429012;3;Hotel room;46;1.0;10;18/11/2021;0.13;298.0;7
329669;Superior Double Room;1429012;3;Hotel room;56;1.0;9;29/09/2021;0.11;315.0;3
330732;Rooms in Rome, along Metro line B;908394;4;Private room;31;4.0;25;24/10/2018;0.33;233.0;0
330798;B&B Bio - Organic B&B;1650524;15;Private room;60;2.0;5;12/09/2019;0.04;354.0;0
332616;Portico d'Ottavia the heart of Rome,from today A/C;1613635;1;Entire home/apt;79;3.0;108;15/10/2021;0.91;218.0;7
332998;Space on two levels at Repubblica/Termini;1696986;1;Private room;85;3.0;91;01/01/2020;0.78;356.0;0
334323;The cottage on the Colosseum;1703099;1;Entire home/apt;76;2.0;97;08/11/2021;0.82;287.0;7
335009;Near Pantheon and Piazza Argentina;1613635;1;Entire home/apt;80;3.0;111;30/10/2021;0.94;85.0;4
335162;Fori Romani 2;1670144;1;Entire home/apt;34;2.0;423;13/11/2021;4.36;234.0;26
336413;Triple room bathroom ensuite near the Centre;1712218;10;Private room;75;2.0;56;20/10/2021;0.48;364.0;2
337393;Bed & breakfast Gerbera Rome;1715084;3;Hotel room;62;1.0;11;01/11/2019;0.15;285.0;0
339319;Take a Nap Art - Shiny Room  ROMA;1722817;6;Private room;120;1.0;4;04/10/2019;0.04;335.0;0
339692;Trevi Fountain Rome apartment;1724482;1;Entire home/apt;60;2.0;298;30/11/2021;2.53;341.0;31
340097;Via Giulia wonderful apartment;1107433;1;Entire home/apt;159;7.0;12;06/10/2021;0.12;2.0;4
340821;APPARTAMENTO CONFORTEVOLE;643583;12;Entire home/apt;90;3.0;4;01/01/2020;0.07;362.0;0
341305;ROME FOR YOU - WIFI & MOBILE PHONE;1743840;15;Entire home/apt;45;1.0;105;30/07/2021;0.9;311.0;7
341703;Luxury 1923 Building City Center Sea View;1640851;14;Private room;53;1.0;11;06/12/2021;0.09;246.0;3
341772;Stay comfy with us at the Coliseum;1734083;1;Entire home/apt;100;1.0;7;08/10/2017;0.06;260.0;0
342058;welcome to the themest comics world;1735597;1;Private room;72;1.0;2;05/09/2021;0.06;305.0;1
343883;Delizioso attico Ibernesi-Fori Imperiali;1744644;1;Entire home/apt;134;4.0;54;29/11/2019;0.46;342.0;0
344789;S.A due passi da piazza di spagna 4;701976;1;Private room;44;1.0;31;01/11/2019;0.27;224.0;0
345427;Liberty Luxury for Groups;1752047;1;Entire home/apt;230;2.0;9;30/07/2016;0.08;254.0;0
348229;Cozy design apartment in Monti neighborhood;1764914;1;Entire home/apt;110;2.0;292;21/11/2021;2.48;71.0;13
350977;Nice home near Forum and Coliseum;1778301;1;Entire home/apt;75;2.0;448;25/02/2020;3.81;0.0;0
352664;LARGE AND COZY APARTMENT IN ROME;1785660;13;Entire home/apt;70;3.0;10;08/12/2017;0.09;362.0;0
353864;Ai Musei Vaticani BB-next metro-;1790834;1;Private room;40;1.0;52;23/09/2017;0.49;0.0;0
354159;FANTASTICA Casa Vacanze;1569764;13;Entire home/apt;90;3.0;7;13/06/2018;0.06;350.0;0
354949;Private room w/bathroom Rainbow b&b;1598129;1;Private room;114;1.0;32;23/04/2018;0.31;347.0;0
356046;Quiet and cozy  ... with a  balcony  !;1802178;1;Entire home/apt;105;4.0;285;22/11/2021;2.62;348.0;9
356356;Trastevere, beatiful view, silence;1803233;1;Entire home/apt;120;2.0;33;02/11/2021;0.28;354.0;4
357001;Enjoy Your Stay-Saint Peter apt;1806875;1;Entire home/apt;85;2.0;76;07/03/2020;0.68;0.0;0
358069;Trastevere, roman home with garden;1688827;1;Entire home/apt;98;4.0;53;18/10/2019;0.45;21.0;0
361395;Trastevere cozy and charming apt;1826628;12;Entire home/apt;30;2.0;13;15/10/2015;0.11;0.0;0
362739;Banchi Nuovi Suites PIazza Navona;316068;1;Entire home/apt;83;3.0;210;15/09/2021;1.79;0.0;5
363364;EUR LAKE INDIPENDENT MINI FLAT;1836200;5;Entire home/apt;31;31.0;27;29/09/2021;0.24;267.0;1
366441;Charming 1923 Building City Center Sea View;1640851;14;Private room;63;1.0;24;14/11/2021;0.21;267.0;3
367480;Independent villa with quiet garden;1855253;13;Entire home/apt;66;15.0;10;05/10/2015;0.1;8.0;0
370630;Lovely and cheap  B&B in Trastevere;1013976;1;Hotel room;60;1.0;5;02/11/2021;0.18;303.0;1
371905;Gorgeous Room near Torvergata University;1872762;8;Private room;28;1.0;97;28/11/2021;1.66;350.0;9
376628;ROME HOLIDAY SUITE - GREEN ROOM;768673;12;Private room;120;2.0;136;21/08/2021;1.19;365.0;3
378108;A Luxury Flat near Trevi Fountain;1899872;1;Entire home/apt;74;2.0;19;01/01/2020;0.23;333.0;0
383422;Beautiful Art  Loft Trastevere;1107433;1;Entire home/apt;104;1.0;89;27/09/2021;0.77;338.0;7
383811;ROMA DREAMS HOME;1922041;4;Entire home/apt;50;2.0;15;03/11/2019;0.19;0.0;0
386625;LUXURY OASIS OF HARMONY APPIA GARDEN FREE PARKING;1934483;6;Entire home/apt;125;3.0;50;09/11/2021;0.43;364.0;10
387704;Comfort Penthouse Rome Vatican view;1939941;13;Private room;75;1.0;38;11/05/2016;0.33;0.0;0
392407;CASA KATHY ROME;895926;7;Entire home/apt;80;3.0;7;17/05/2015;0.06;284.0;0
393229;Beautiful Apartment in the centre;1966913;1;Entire home/apt;95;3.0;183;06/03/2020;1.55;131.0;0
394390;Gladiators @ Colosseum;1971628;1;Entire home/apt;85;4.0;155;04/06/2021;1.35;81.0;1
394822;DISTRICT TRASTEVERE - B&B LA LUPA;1973782;12;Private room;65;1.0;255;12/11/2021;2.18;355.0;1
396795;Maximo-S.Lorenzo ospite fino a 3 po;1982513;1;Entire home/apt;60;2.0;153;04/01/2020;1.3;0.0;0
397702;Accogliente Casa Roma Eur-TrePini;1986863;5;Entire home/apt;63;1.0;68;04/07/2021;1.26;37.0;4
398313;Attic in the center of Rome;1989378;3;Entire home/apt;79;3.0;63;23/11/2021;0.69;321.0;5
400179;Romahouse Vatican View Apartment 10;1997606;11;Entire home/apt;90;90.0;57;28/11/2019;0.48;360.0;0
400636;Large sunny Room apt close SanPeter;1891036;1;Private room;46;3.0;4;29/04/2014;0.04;358.0;0
406264;Go with the Flow B&B;2024525;12;Private room;35;2.0;149;06/11/2019;1.28;342.0;0
406693;CHARMING APARTMENT NEAR S. PIETRO;1977704;1;Entire home/apt;85;2.0;31;27/04/2019;0.27;360.0;0
407422;Vespa room with private bathroom;1775004;3;Private room;47;1.0;113;23/02/2020;0.97;3.0;0
409020;Near Luxurious via Condotti for 7 people/3bedrooms;1185020;1;Entire home/apt;282;3.0;125;01/12/2021;1.1;306.0;16
409028;EcoB&B Marela Double room ensuite;1712218;10;Private room;50;2.0;12;20/08/2021;0.13;364.0;3
409226;Eco B&B Marela cozy double room;1712218;10;Private room;50;2.0;52;06/11/2021;0.44;336.0;3
409578;Double room-Private Bathroom-External Bathroom-Comfort-City View;2038941;5;Private room;70;1.0;6;03/11/2021;0.09;299.0;1
409920;Apartment Vigna Licia 2 with pool and Jacuzzi;2040614;5;Entire home/apt;85;3.0;4;02/11/2021;0.08;114.0;1
410640;Stanza Rossa Breakfast In Bed B&B;2044196;7;Private room;45;1.0;148;20/11/2021;1.29;348.0;4
410941;The apartment of Dario & Bea at the Colosseum;1957144;1;Entire home/apt;96;3.0;312;21/02/2020;2.66;166.0;0
411167;Liberty Penthouse of 1923 in Rome;1754748;3;Entire home/apt;60;3.0;33;26/08/2019;0.32;191.0;0
411259;Vigna Licia 1 apartment with pool & terraces;2040614;5;Entire home/apt;85;3.0;14;09/09/2021;0.2;259.0;2
412553;Enjoy Your Stay-Vatican apt;1806875;1;Entire home/apt;96;2.0;34;30/12/2019;0.31;0.0;0
414444;Double room-Deluxe-Ensuite with Shower-City View-Camera Matrimoniale;2038941;5;Private room;80;1.0;24;03/09/2021;0.28;291.0;1
415254;Elegant apartment in the center, WIFI, AIR COND.;2065384;1;Entire home/apt;91;5.0;173;13/11/2021;1.53;325.0;11
417824;Studio Blu moon piazza Navona in the heart of Rome;248295;1;Entire home/apt;108;3.0;151;01/11/2021;1.3;359.0;24
419648;Nice stay nearby the Colosseum, double room;2087194;1;Private room;100;1.0;4;21/09/2017;0.07;365.0;0
419871;Sora Menica in the heart of Trastevere;2088086;1;Entire home/apt;70;2.0;423;01/12/2021;3.64;333.0;6
420611;Comfortable and quiet near St Peter;2091735;11;Entire home/apt;250;1.0;58;28/12/2019;0.51;365.0;0
421145;The double bass - A wiew over the roofs of Rome;2094437;12;Private room;25;2.0;120;23/11/2021;1.57;161.0;21
422410;Live Like a Roman in the Heart of the City;2100864;1;Entire home/apt;127;3.0;162;17/10/2021;1.46;142.0;10
424531;Elegant apartment in Trastevere;2110502;1;Entire home/apt;80;3.0;135;08/11/2021;1.16;244.0;5
426237;Blue double room with private bath;1775004;3;Private room;54;1.0;94;01/11/2020;0.89;330.0;0
426720;Romantic Loft in central Roma;2107010;3;Entire home/apt;50;4.0;302;08/10/2021;2.58;100.0;2
427190;ROMAN TERRACE, penthouse over Rome;2123653;7;Entire home/apt;77;2.0;147;15/11/2021;1.31;334.0;15
427481;Romantica Suite with terrace near Colosseo;2124568;1;Entire home/apt;112;2.0;449;27/10/2021;3.84;356.0;9
427944;Casa Cimabue in the center of Rome.;2126971;3;Hotel room;90;1.0;4;04/01/2020;0.03;276.0;0
428338;Private studio apartment in the lively Pigneto;2129443;9;Entire home/apt;48;3.0;116;19/01/2021;1.01;87.0;2
428414;Momo Central Rome 3;1238041;11;Hotel room;170;1.0;201;11/07/2021;1.71;308.0;2
432123;great designer flat in trastevere;2091563;1;Entire home/apt;85;1.0;197;15/11/2021;1.72;233.0;37
432720;Elegant, Quiet, Cozy - centrally located;2138411;6;Private room;36;2.0;93;10/11/2021;0.81;361.0;7
433575;Almanza Eternal City Lodge Romae;2154703;15;Private room;26;3.0;106;10/09/2021;0.94;344.0;16
433593;CAMPO FIORI CITY  APARTMENT 1;2079032;1;Entire home/apt;79;2.0;69;27/04/2019;0.59;12.0;0
434341;Meucci Square near Trastevere;2151102;10;Entire home/apt;55;2.0;78;24/10/2021;0.67;272.0;1
436111;CAMPO FIORI CITY APARTMENT 2;2079032;1;Entire home/apt;78;2.0;114;10/10/2021;1.0;6.0;3
436480;Classic Room- Single, Double, Triple Room;1429012;3;Hotel room;52;1.0;20;29/10/2021;0.19;322.0;4
437809;Near the Colosseum;2174884;7;Entire home/apt;35;30.0;4;11/06/2013;0.04;342.0;0
437873;Near the Colosseum;2174884;7;Entire home/apt;40;6.0;1;04/09/2012;0.01;312.0;0
439098;Feel Rome in a true neighborhood;2181504;3;Entire home/apt;121;2.0;20;06/11/2021;0.17;363.0;1
439143;A Charming Penthouse with Terrace;712288;1;Entire home/apt;90;3.0;67;30/11/2021;0.57;10.0;4
440255;Aurelia Garden B&B di classe a Roma;2187479;12;Private room;57;1.0;2;05/08/2021;0.02;33.0;1
442291;TRASTEVERE' S STATION LODGING 1;195040;12;Private room;45;1.0;62;18/09/2021;0.54;191.0;1
443404;Piazza di Spagna - charming;2202989;1;Entire home/apt;240;3.0;6;01/11/2021;0.1;350.0;1
444469;Soggiornare a Roma con amoR!!!;643583;12;Entire home/apt;90;3.0;1;20/10/2019;0.04;365.0;0
445298;VILLINO DOLCE FAR NIENTE;2212191;12;Entire home/apt;48;12.0;27;28/09/2019;0.28;191.0;0
448130;JULIA'S DOMUS -  ANGEL'S SUITE ( METRO C );1238850;9;Entire home/apt;51;3.0;141;18/10/2021;1.21;305.0;4
448362;Ale&Andrea apartment  purple;2226818;11;Entire home/apt;74;2.0;43;01/11/2021;0.41;260.0;1
449157;Julia's Domus - T Apartament ( Metro C );1238850;9;Entire home/apt;54;2.0;200;19/11/2021;1.73;192.0;8
449837;JULIA'S DOMUS ( CLASSIC ROOM );1238850;9;Private room;55;1.0;1;01/06/2012;0.01;260.0;0
450529;Room&balcony in Vatican&Trastevere;2190360;11;Private room;75;2.0;113;14/02/2017;0.99;161.0;0
451971;Splendid Penthouse Rome City Center;1107433;1;Entire home/apt;318;1.0;68;16/10/2021;0.64;336.0;4
452216;Attico nel cuore di Trastevere;2246848;1;Entire home/apt;125;3.0;323;22/08/2021;2.79;228.0;4
455139;magica Roma !!vicino a san Pietro;2262085;11;Entire home/apt;100;3.0;3;03/01/2019;0.03;252.0;0
455283;B&B 830:Cozy room 1 min from Metro!;81015;7;Entire home/apt;45;3.0;133;20/08/2021;1.22;252.0;1
